,Topic,Word,Tweets
4,12,year,"Influencers like @CozomoMedici recognize the need for more diversity in the #nft space. The entire mission of @ExpansionPunks is to recognize this need &amp; @posvar have spent months going over every detail to bring diversity and inclusion to #Xpunks. 
2022 = year of #nft w/ ethos🌈"
0,12,make,Our Giveaway winner is @Faruckkk 🥳 Congratulations and as the ILONSI Family we thank you and all of our supporters for your trust in #ILONSI and our #NFT project @metafluencer 🦸🏻‍♀️ Let’s make this happens together 👊🏼 #Equality
1,12,make,"of a day 0 worker bee NFT and the 2nd and 3rd will reflect the hypothetical rewards of minting a Guardian and Queen Bee NFT at launch. The longer I wait to host the subsequent giveaways the higher the rewards will bee. Retweet and tag one friend, make sure its someone you trust"
2,12,make,@lovesoldiier @occydaboss @FUCKING_SNUUY @nocturnaly_ @DiabloDevTwitch @OakleyCord @michaelreeves Ratio + bozo + i lost my metamask trust wallet coinbase bitcoin NFT instagram was disabled I need a sugar daddy I need someone to write this essay for me I need someone to make me a pfp and banner my opensea was hacked
3,12,make,"I'm building my first NFT project on Solana with a friend.

Artwork is thoughtful, original and our passion is present.

No spam to join a whitelist.

We will be Doxxed.

We will be transparent.

We will make mistakes.

We will do our best.

DM me if you're looking to know more!"
4,12,make,"Octopus &amp; Whale partners with Likha to launch Save Our Sharks, a 200-piece, 1:1 NFT collection for the benefit of various conservation efforts for our diverse shark population!
Let your next purchase make a societal benefit— head to https://t.co/6NVs6Jb1EV to learn more! @SOSnfts https://t.co/tOjuBXYpsh"
0,12,change,@OlsonMoonshot @T0MFRAUDY sent my crypto to the wrong coinbase got hacked on instagram need help writing this essay trust wallet my account got disabled of metamask for help Bitcoin Exchange any trust wallet support or binance? need a sugar daddy to write my essay shill your unsold #NFT drop me crypto
1,12,change,"i feel sorry for everybody who invested and believed the story.
Sometimes it’s to good to be true🙁

So it seems anon NFT teams needs to change to doxxed teams to gain more trust

#3russianDudes"
2,12,change,The diverse individuals in the NFT space have truly restored my faith in humanity. To see such inspirational and talented people fight for change and work together is a breath of fresh air in such a crazy world. ❤
3,12,change,Such a great space - talking about real change and real impact. @angelallianceth @Kat_Dunn_01 @agent_grace talking about #equity #tech #nft and the need for women in this space and collaboration thank you 🙏 so awesome to listen #impact
4,12,change,"Borrowing money to invest. “Sounds like a bad idea”, is what most people would say because they don’t know how to invest. 💵 
Learn how to invest your own money. Then when you are good at it, your perspective changes. 🤔             #Bitcoin #equities #dao #nft #crypto"
0,12,build,"@The_Sol_Army is the most diverse yet tight-knit community you'll ever see. A set of people from across the globe who all share a common goal which is to build while spreading GVs. Also so many WLs 👀
#SolArmyHooah #SolanaNFTs https://t.co/8NWKzj1tRh"
1,12,build,"Vigilante Metadata Reveal #1 was a success! We'll reveal weekly until it mints out. https://t.co/xvATA9e4A6

But our focus will continue to be building the Honest Protocol. We are bringing trust and curation to Web3 &amp; we have the team &amp; community to do it. https://t.co/9KAqglj2NG"
2,12,build,"I always love the unique art and the vision of the team of @SSF_NFT for their community and project. 

So it will be my honor to serve the #Lejopaners as a Spiky Senator and bring diversity to the council, make well-thought-out decisions, and help build our community further. https://t.co/ANhU40PyRc"
3,12,build,"We could’ve lived without it but this is what happens when you care for your investors.

Not the first time @projectPXN have been proactive when dealing with their holder’s wants since reveal. 

Builders keep building. The team has all my trust and respect 🫡"
4,12,build,"The Robotos team is extremely transparent, I don't think any other project in the NFT space has a team that goes out to their city and paints murals. This amount of passion shows that the team is not in the game for just the money, but rather to build a community around the art. https://t.co/B8iGVyoENi"
0,12,community,"‼️THERE IS NO COMPROMISE IN GIVING HUMAN BEINGS THEIR RIGHTS ‼️

#NFTs #NFT #NFTdrop #NFTcommunity #NFTart #demigoddess #NFTcollection #NFTartist #pinupgirl #ETH #opensea #crypto #cryptoartist #womeninnfts #art #femaleartist #equalrights #lgntqiaplus #lgbtq🌈 #equality #fluid https://t.co/TUAcpQOakW"
1,12,community,@NFTethics The NFT community sometimes resembles a pool of piranhas. Makes me sick.
2,12,community,"@Morningstar_vc @CybersInAction because art, community and transparency are on point. Everything in this project aspire to jump into the nft world. 🔥"
3,12,community,Oh hey @fame_ladies we all know how great this NFT project is - but it definitely has had quite the story! Check out how @nftignition and @iamboredbecky came to the rescue and regained the trust of it's community! #nftcommunity #nft #fameladysquad https://t.co/5dP0if4qS2
4,12,community,"NFS HEAT STREAM 🔥 is back! This time, it's going to be even more rewarding. Trust the team!

Come chilling, or even get behind the wheel and race with us 🏁

https://t.co/zEyYlun5yi

Starting in about 6 hours!

#NFTcommunity #NFT #NFG #NFTGiveaway #nfsheat https://t.co/eCfPUzbrBW"
0,12,nft,"@TheProjectURS 👨‍🍳🕵️‍♀️🍳🫕🔮IDK what kind of madness this fella is cooking up!?! Probably wouldn't trust him as a member of the search team, something about those eyes... 👀👿🧿😍 @TheProjectURS 
#NFTs #NFTlife #NFTCommunity #NFTjunkie #NFTarts #NFTGame #NFT #nftcollector https://t.co/QxigaLT2f7"
1,12,nft,@AzukiZen put the anime type nft on the map as a bluechip yes I know there are others. @MuriNFT came on strong and trust me I’d be honored to own either but @KiwamiNFT is authentic and may just supplant them both ❤️ https://t.co/6xJHSvi9vS
2,12,nft,"#1 | Collector Insights &amp; private thoughts

Artists who don't maintain their social media channels tend not to buy their works or buy them less. Because Twitter &amp; Co. are one of the most important sources of trust and authenticity for me as a collector.

#nft #collectorinsight"
3,12,nft,@GiselFlorez @wondermundo @NFTethics yeah this is a legit account. they announced that today was the day for the big exposure of many nft projects all owned by the same people. i was looking forward to it. Beanie’s past scams were exposed via this account too
4,12,nft,"What a pleasant surprise by @nft_eitzi. Thank you very much Andy for supporting me. I’ve been learning a lot from you &amp; @yamudazu &amp; am glad to see you both hold a T.I.B. - your trust means the world! 
@nft_eitzi Please head over to the Airdrop Collection &amp; pick any available gift https://t.co/qIE7auzcwr"
0,12,project,"@GusSnarp @StationCDRKelly I believe Scott came to Telos for this NFT launch because it addresses all the concerns his community mention beforw. As the greenest blockchain, a transparent &amp; grassroots project with no ICO or VCs, Telos is already aligned with these priorities. That's why regen uses Telos too"
1,12,project,"#NFTs #NFT #NFTCommuntiy

Okay so to speed up dev and keep my sanity, still 200 species for the overall collection 🔥✨

The collection is just being partitioned, then I can have milestones and keep community moral 🔥💫🚀

This also helps budget the project accordingly 💯🔥"
2,12,project,"Integrity and transparency matters. Due to another #VeChain project not being too forthcoming, I pivoted into a flock of @BFFC_NFT. https://t.co/M0cIn5NQm9"
3,12,project,"I keep trying to tell people that @SuperEagleCoin is poised to be one of the biggest #xrpl projects in the #nft space. The tokenomics don't lie. The amount of building out is real and the future for Super Eagles is transparent and highly profitable imo......
Jusayin... https://t.co/bC4rseywjp"
4,12,project,"@NFTethics You may be able to help us find his identity quicker, sounds like this ain’t his first NFT project either, would appreciate your help ridding the space of scum like cudder"
0,12,trust,I trust these #JPEGs more than #stonks. What world are we in… #NFT #ETH #crunch
1,12,trust,"There’s a stingray for sale at 0.0016!! That’s an unbelievable price…trust me.

Snap up a complete BARGAIN while you can…and you’ll also get a discount off our pufferfish 🐡 which are released on the 9th!

https://t.co/63ipAjwc2r

#NFT #NFTs #NFTCommunity #NFTPromoter #nftart https://t.co/6U2rBEG4dB"
2,12,trust,"2/Actually there’s other ways to build the trust without doxxing. They are much harder though. You need someone to vouch.

Even in Stacks Accelerator we look at lines, not dots, about founders who are already doxxed.

Pre-mint NFT projects don’t give nearly the same data as OSS"
3,12,trust,"I wasn’t happy with my @icboxy so our beloved ser @BartlettWenzel agreed to trade!

What trust we have among (some) #IC community members.

Let’s be kind and keep the love! 

We’re here to change the world, don’t forget that. 

Thank you Ser Wenzel! 🙏🏽😁

#icp #dfinity #nft https://t.co/wkVdx8FSpz"
4,12,trust,"What is @RiseOfSolApes? We are a coalition of rugged projects brought together by angel developers. Our trust in them has rewarded us with a bold NFT collection beaming with tokenomics, along with staking and gaming utility. $SOL #SOLNFTs #51gang https://t.co/N51GHXzagS"
0,13,essay,@spagtet I lost my metamask trust wallet nft elon musk ape i got hacked also i need this on a shirt i need someone to complete this essay i need a sugar mommy i need a sugar daddy
1,13,essay,@sadimg_ L + Ratio + not sad + need metamask support trust wallet hacked metamask nft hacked need a sugar mommy need a sugar daddy need a t shirt twitter instagram facebook hacked need homework help need help writing an essay lost metamask trust wallet
2,13,essay,Help me my trust wallet was hacked by hackers i need recovery help writing an essay about i need a sugar daddy essay nft how do i use #NFT
3,13,essay,.@voorats lost their metamask trust wallet eth instagram hacked nft crypto stolen essay sugar daddy account hack nft need money needs a graphic designer needseditor looking for commissions commissioner art SOMEONE HELP THEM OUT
4,13,essay,"Did you know you I have an essay due tonight and I need help with my essay and it's about metamask lost wallet hacked coinbase opensea NFT binance trust wallet designer thumbnails, i need thumbnail and editor"
0,13,account,I need help recovering my hacked Coinbase instagram meta mask and trust nft crypto wallet account. Please help me...!
1,13,account,"i need help recovering my hacked
coinbase account
my meta mask trust wallet hacked
my discord account hacked please help
me
i need graphic designer
crypto
nft
eth wallet hacked
i need a sugar daddy
radiohead
shoegaze
i got scammed on opensea
i need someone to write an essay"
2,13,account,"@ZiggyCrypto @SuperRare i spent 6 figures on art several times and then gave away most of it

i believe in crypto art

still

(trust me, it gets hard to after watching these idiots drain people's accounts and trust)

@NFTethics 
^^^"
3,13,account,"3 key things to remember as NFT founders:

always and forever be

☑️ accountable

☑️ responsible 

☑️ transparent 

#NFTCommunity"
4,13,account,"WAGMI my #NFTFriends! Who made their twitter account just for crypto and NFT's 😅🤩💎
Just wanna wish everyone a great day and always remember to:
DYOR
NEVER TRUST ANY FINANCIAL ADVICE
ALWAYS DISCONNECT LINKS TO YOUR WALLET

Love my fam 💝
#NFTCommunity"
0,13,help,this metamask nft is CRAZY!!! I lost my metamask eth with trust wallet browser seed phrase I need help with my metamask lost funds metamask hacked account trust pancakeswap not swapping #BreakingBad #Bitcoin #MetaMask #fridaynightfunkin https://t.co/YjVlQlFNvz
1,13,help,"As #NFTs seem to be booming, can we trust the #data quality of the NFT market? 🤔

Meet NFTWATCH, 💪 an #opensource project aiming to help the collect and aggregation of all NFT related information!
👉 https://t.co/T8LNYB78Aj https://t.co/D6e3rh16RE"
2,13,help,"Exclusive whitelist giveaway for @FlairFinance's initial NFT offering. 

Flair is an NFT launchpad and escrow protocol, helping responsible projects to establish trust with their community, through features like mint-payment vesting and return &amp; refund for NFTs"
3,13,help,"We are diverse!
We are inclusive!

We are growing together as a community of #art &amp; #NFT enthusiasts

This is how we want to build a sustainable #NFTCollection with life changing principles from @Hashlipsnft that can help us all

Join us &amp; feel the difference

#NFTs #NFTCommunity https://t.co/DF1oYR0prp"
4,13,help,"@stewiethepro @ColinLieb @boredgentleman @Elliothereum @intertrodeVP @Danny_I0 @jim_nft It was such an informative display of thoughts, couldn’t help but ask some beginner questions, but loved the fact that the speakers were very welcoming and transparent, this can be great for the Web3 and NFTs."
0,13,got,"I couldn’t say no to this guy! He’s got 3 chains and he is my blockchain warrior! I find it’s all about transparency and having the ability to approach life with arms wide open in a trustless verifiable system.
.
.
#pillman #cryptopill #dropthepill #nft #NFTart #edm #rave https://t.co/VqUcGLcCQW"
1,13,got,"keep calm, you got this!🫂

⏳never forget time[nft]! 
🚣🏿‍♂️keep on pushing!
✊🏾trust the process!
🐊be patient!
👨🏾‍🎨make more art!
🚀free your mind!
❤its your duty to spread love!"
2,13,got,@NftFluff @JosephLucchese @GANartNFT @INagotchiNFT @Sparrowinger @Bosshog10183 @cabralcf_ @HollywoodCritzC @BattleBudsNFT @cryptogamed @Home_Of_T @crypticism88 @nftanothersigma @MetaVixensNFT @FrenchieFuture @ArtvisionNFT @carelnft @crypto_fouz @masked_saiyans_ @AyemYou1 @greenisginger @Dutch_1979 @Eggspressions_ @PixelHeadzHQ @DK42020 @jakebalchNFT @Metastract @BabyMacaronNFT @erdnezy @SWAGROG1 @HappyDino_eth @YukheeNFT @criptoface21 @VanioC @bobom_nft @_FrdGrn @_SPREE__ @PBM_NFT @ScarceCreatures @LucMertens1 @hapoochi @PinkPunkCrowd @polyrangersnft @TheCatwitMask @CryptoGhostKing @csm_creative @CoolBoysNFT @Cool_octopuss @nft_sampo @MesmericNft Trust the process https://t.co/mjCuvKrXF1
3,13,got,"@NiftyMiki @hicetnunc2000 But since mid May when I muted the account and unfollow her my process un nft space got little by little more healthy and started to trust myself with my insticts, i'm taking this artistic path with a chilling process and not reading toxic collectors or influencers (2/2)"
4,13,got,✊🐱TRUST THE PROCESS &amp; TRUST YOURSELF! You got this #NFT fam!! #NFTCommmunity https://t.co/NjRApHLw3W
0,13,metamask,"this one weird trick for engagement👇

metamask support help wallet trust support issue stuck not working hack seed phrase bug nft shib giveaway airdrop"
1,13,metamask,someone please help me write this essay need help recovering my hacked instagram coinbase metamask bitcoin trust wallet account compromised nft crypto
2,13,metamask,i lost my metamask trust wallet eth instagram hacked nft crypto stolen essay sugar daddy account hack nft need money need a graphic designer need editor looking for commissions commissioner art
3,13,metamask,@cott0nball_ I lost my metamask trust wallet coinbase bitcoin NFT instagram was disabled I need a sugar daddy I need someone to write this essay for me I need someone to make me a pfp and banner my opensea was hacked
4,13,metamask,@Cheataah @rushuhh I keep having these metamask swap issues with metamask deposit issues and trust wallet swap dapp issues nft bored ape I need to write an essay finish an assignment get a good grade need a lawyer got in a crash need representation I have court how to get rich quick
0,13,nft,"It’s not easy to prostitute your inner self out in the space. Trust me. I feel you 🙏🏻🖤 #opensea
#NFTS #NFTdrop
#NFT #nftcollector #NFTCollection
#nftart #NFTProject #WomeninNFTs
#NFTCommmunity #photography
#web3community #passion #art"
1,13,nft,"Fancy Kitten #158. NFT available on @opensea. Floor price : 0.005 ETH on Polygon.
https://t.co/lqWONmnGpz

Fancy Kittens NFT collection. 256 items. Owners can get custom versions of the related image (transparent / custom background).
#nft #NFTs #NFTCollection #opensea #cryptoart https://t.co/htdeN1FTSt"
2,13,nft,"“Trust everyone but always cut the cards.” – Benny Binion

Coming June 1.2022

https://t.co/B56FrvfstK

#NFTCommunity #NFTCollection #nftart #NFTS #poker #pokeronline #pokernft #pokernfts #NFT #cryptocurrency #OpenSeaNFT https://t.co/6dJ6j7OFPo"
3,13,nft,"I love Pandas, they're so chill. They're like:

""Dude, racism is stupid. I'm White, Black and Asian"".  🐼🐼🐼🐼#NFTs  #NFT #NFTCommunity  #NFTCollection  #nftart https://t.co/xDSHOStx6s"
4,13,nft,"@DeFifrog1 saw gensler this morning he said to eos is coming back strong, and that Lindsay Lohan’s new nft is gona be a game changer. Trust me, I wouldn’t lie on the internet"
0,13,trust,"@greatmando_nft We love trusting small project teams with 0 credentials because they use the ""bLoCKchAin technology""...The entire point of this tech is to have a trustless system yet we brought back the trust mechanism thanks to NFTs.

We all love web2 not web3."
1,13,trust,i cant believe this dire situation!!! my trust wallet got hacked. I also need this homework assignment done ASAP!!! I need a logo designer for this business. I need twitch emotes (paid). Which NFTS should i buy? #NFT #NFTCommunity
2,13,trust,I don't trust people with .nft names
3,13,trust,"Thanks for your continued support and trust in #MiracleGame.

We are excited to announce our upcoming fantastic #NFT #airdrop! The winners will get priority access to
 
✅Miracle Game beta test
✅MU IDO whitelist quota
✅Lots of gifts🎁 after game launching

Stay tuned for more🔥 https://t.co/QxBUQ4dzyc"
4,13,trust,"Hoping everyone has a great NFT week!🚀

Careful of rug pulls, invest in projects with trust!🤘

#ADA #Cardano #NFTCommunity #NFTGaming https://t.co/APZeNKBmOd"
0,13,hacked,my trust wallet got hacked nft scammed please help someone! need gfx and need video artist need sugar daddy need editor for my video
1,13,hacked,@VlCTORIANCHILD trust wallet has been hacked metamask got hacked I need a sugar daddy Bitcoin stolen NFT scammed
2,13,hacked,nft I need help recovering my hacked Coinbase NFT instagram meta mask and trust wallet account.
3,13,hacked,I lost my metamask trust wallet coinbase bitcoin NFT instagram was disabled I need a sugar daddy I need someone to write this essay for me I need someone to make me a pfp and banner my opensea was hacked
4,13,hacked,@RedEaglePatriot I need help metamask ethereum nft seed phrase account instagram facebook hacked i need graphic designer need logo designer i got hacked need someone to help me write this essay about trust wallet my account got disabled
0,13,wallet,"🎉 Congratulations @ManeyXD!

pls DM us your Trust or Metamask wallet

🎁Another #NFTGiveaway is pinned everyone - join it to get your own #NFT! https://t.co/IsQvLmnXaa"
1,13,wallet,A diverse #NFT portfolio is having a weiner in your wallet.
2,13,wallet,Going to be drawing this one within the next hour don't miss out guys new #BSC #NFT very cool and it shows up in ur trust wallet nft section ;D no hidden section of opensea anymore
3,13,wallet,"Shakazulu token represents the spirit of the Zulu warrior that unites a community into single indivisible unit.

To enter: @Shakazulu_token

🟡 follow us
🟡 drop your wallet in comment
🟡 retweet, like

#Shakazulutoken #finance #fairness #NFT #NFTcommunity #NFTcollectors #Solana https://t.co/rQsh55KqiL"
4,13,wallet,"#Mandox 
50% locked dev's wallets 
Multi sig wallets
Locked Liquidity 3 years
Transparent and under promise and over deliver.
I am a proud member of the #MandoxMilitia 
#NFT drops, #Mandoxcreates own NFT Platform dropping soon. https://t.co/fKj35Ga2TG"
0,13,need,"@NFTethics I think your first tweet lacked substance and didn’t need to be posted in advance. 

The entire thread, however, does have substance and is thoughtful. You’ve made some valid points. Just wanted to say that on the record."
1,13,need,"""Elijah Wood NFT Racism Scandal"" is too much internet for me. i need to take another six month break after reading about it"
2,13,need,"❤️🫂Positive vibes for today!!🫂❤️

You don't always need to understand your journey in life, you just need to trust that you're going in the right direction! ❤️

#nft #nftart #nfts #cowboyfam #cryptocurrency #NFTartist #NFTartists #nftcollector #nftcollectors"
3,13,need,@LPofCT @NewDealFan2 @lpky @LPNH Ratio + Win an election + Holy shit my metamask trust wallet got hacked + NFTs NFT project + My Instagram got hacked + I would literally pay someone to write me this essay + I need a sugar daddy and a sugar mommy + @BidenInsultBot + yb better
4,13,need,"Stfu irrelevant 62 follower Help my instagram and whatsapp and snapchat and facebook got hacked and locked out i need help with coinbase and metamask and trust wallet i need help with this essay
HELP My crypto and nft got hacked and banned metamask"
0,14,buy,"🎉 @InftOffical will be having an AMA with @berry_data, a transparent community-veriﬁed price oracle on #BinanceSmartChain 

🎆 #INFT is NFT marketplace, users can buy, sell, and discover rare digital items.

🗓June 18, at 5pm SGT

🧩Venue:
https://t.co/2ol8j4i4BW

#SNN1 #NFT https://t.co/kBL1Kt0V7e"
1,14,buy,"The pressure to do Expertnaire and NFT is the craziest I’ve seen😂😂

This affiliate marketers be posting alert screenshot everyday.

Some of us will run businesses to  buy stock or equity or save up so don’t pressure us! Enjoy your continuous 49k and let us late-boomers rest🤷🏽‍♀️"
2,14,buy,"Just to be 100% transparent: As I can't buy my own Nanoz (It's like giving money to myself), I made a .02 donation to @cryptokidscamp  via @TheGivingBlock so I can use #8 as a PP 💜

Here is the transaction: https://t.co/Xca8YWaXMi

#NFT #NFTCommunity #nftcollector https://t.co/C0z8IKLnoR"
3,14,buy,This is how a great NFT project works. @SOLgods_ is a family. You are buying into so much talent. You can believe in these guys. I’ve DM’d a few of this team and they are some of the most committed people in #solananfts. TRUST is everything. Back them and treat yourself to a god
4,14,buy,"“Just a PFP project” is a misnomer; the PFP is simply the forward facing branding piece of a new form of equity. Look at all top non 1/1 NFT projects… You’re buying into the NPV of dividends in the form of future NFT airdrops and experiences.

This is productized equity."
0,14,like,Wife asked me today if we wanna sell our house that has $200k equity so I can buy more apes. Never new a love like this love. #AAPES #NFT https://t.co/7RF9Se4Puh
1,14,like,I see a lot of talk about drop fairness. Why has no one brought up @pxlzNFT drop. Was this not fair? Can this not be emulated? Can only DeadPixelz CNFT be dropped like this because of the type of NFT it is? Any thoughts?
2,14,like,"@josh_tep That's true honestly. I feel like a lot of people hold back what they say in hopes of not pissing off collectors.  Some people have this ""can't beat em, just join em"" mentality in regards to being transparent about things in the NFT space on here, which is sad to see."
3,14,like,"@sportsgurunft @ExpansionPunks @posvar @FlorianUhde I got into the crypto/NFT space recently through my org, @OutRightIntl. I am also a mom &amp; I have 3 kids - son, daughter &amp; nonbinary kiddo. It means so much to me as a queer woman &amp; an activist to have projects like this that include &amp; celebrate the full spectrum of diversity..."
4,14,like,"Marilyn Monroe’s curated image of naïveté, sexual availability, and artificiality hid a deeply complex, driven, and NOFUCKSGIVEN woman 💪💋 She fought like a BAD BITCH for gender equality and body positivity, opening the door for future #womeninfilm

#WomensHistoryMonth https://t.co/vN7eR4VV44"
0,14,floor,"@itstylersays Dude, trust me once the nft degen is in your blood, it doesn't matter if you are 50 eith 5 two year old quintuples and 2 day jobs. You'll still be all in checking floors at 3am."
1,14,floor,"I just minted my @ChimpersNFT and yes I got a fire Chimpu!! I am happy and blessed I minted! Chimpers gonna !chimp

#NFT #NFTCommunity 

For transparency, I have it listed for high cuz it's a decent rarity, and gonna get one I like off the floor 🙈 https://t.co/BSQc4itJq1"
2,14,floor,"So before bed last night I tried buying this piece but cheaped out on the gas and tried saving $26

That transaction failed and the nft went from a floor of 0.1 to 0.3 in the last 8hrs

Moral of the story: if you wanna play the expensive eth nft game, don't try and make it cheap!"
3,14,floor,"@Miles_NFT Buy mine right now 500 $Sol. It's the boss bird, but you can't look you'll just have to trust me. I promise I'll use that 500 to sweep the floor. Once in a lifetime offer right here btw"
4,14,floor,"Same happens with #NFT world. If you trust the collective do not panic if prices drops. Good message for some projects recently revealing 👀👀
#DYOR #NFTCommunity #buythedip #swipethefloor #Hold #delist #support"
0,14,gas,"Im an advocate for having a diverse portfolio but im putting most of my money in #Solana 

Its the year of the #NFT and with #ETH high gas fees and the current very low price of #SOL im sure the growth will be immense 🔥

#Bullish #SolanaNFTs"
1,14,gas,"Usually when buying from an independent NFT artist, I’ll ask them if they’re okay with doing a private sale so I save on gas. I send the eth first, but of course after fully vetting them and forming mutual trust. Anyone else?"
2,14,gas,"Searching for global and diverse #art?
Fimi #NFT Marketplace is where to look! #nftart from BIPOC, women and LGBTQ+ creators.

The benefits:
✅ Multi-chain transactions.
✅ Low gas fees.
✅ Speedy transactions.
✅ Eco-friendly minting on #Stellar

Fimi Marketplace launches soon! https://t.co/bEzjPlMNeA"
3,14,gas,"@ByWassies How you know you are early. When an NFT project does cool new stuff (JPEG-financing, Royalties-to-community, IP trust) but community members balk at $30.

Wassies were like I ain't claiming my share of the 100k unicorn because gas is $40."
4,14,gas,"Yes, kangas have claws. And yes, some kangas sharpen their claws on rocks to turn them into tiny knives at the ends of their fingertips... or pawtips. Is this ethical? Nightshade Claw-boi (base XP: 7013) doesn't seem to care. #combatkangas #knives #nft #web3 #NFTGame #KANGANG https://t.co/W3LrgaA7wa"
0,14,worth,"@cold64eth @DGN_DAN @Anunaki888 @JungleFreaksNFT Context is important. It's worth looking the cartoons in a broader body of work. It wasn't one topic it was many. From religion, injustice to gov &amp; racism, social satire points out the parts of society at that time that were ugly, not funny. We're not indifferent, we're informed https://t.co/w3mEMKPEjv"
1,14,worth,"@emerald_dao @flunks_nft @flovatar @moonbears_xyz @onFlowBears I like this. 
Maybe an extension of the trust system @jacobmtucker mentioned for people in the last AMA with @flovatar you were working with, but focused on @flow_blockchain projects and creators trustworthiness?"
2,14,worth,"So many #BAYC / #MAYC posting alot @Not_OkayBears lol you degen #ETH ADDICTS like to have fun lol 😆 #NFTCommunity #NFTs #NFT

I truely believe without the @BoredApeYC holders diamond handed savages non of this stuff would be worth anything. 

In #ETH we Trust 🔥 #NotOkayBears https://t.co/A4k675NKi6"
3,14,worth,"Why I am BOOLISH on  @WanderingNahavi and why YOU SHOULD

I'm known for writing cool threads on worthy NFT project but trust me @WanderingNahavi is in a league of its own.

Follow me let me walk you through. https://t.co/1HAiFRdRmN"
4,14,worth,"Last weeks shark tank a basketball NFT project that sold $20k worth of NFTs over 15 months got a deal with Kevin O’Leary for $250k, 10% equity and 1.5% of every NFT sold. I did about 10k worth of NFTs sales in 10 seconds last week so do whatever you want with that information."
0,14,sell,"@MarkNFT @psychedelic_nft I'm into PA since before reveal (didn't have WL), and since that point even if i bought genesis at .45 and everyting costed me about 1.5 eth, atm valued at 12 eth , i've never thought about selling ,because i trust voltura and the team, here for the long run, tortoise member !☑️"
1,14,sell,"How to get started in NFT? 

Find the top 25 sellers in each marketplace and follow their movements. 

Start engaging with the players you see in their threads daily. 

It trickles down based off work ethics. You'll find people who are driven just as hard as you to be seen."
2,14,sell,Work my balls off at work..to think I could sell one of my NFT's for what it's currently worth would be pretty life changing. But I'm holding as I trust in the @CCrewNFT project after the success @PeterVoogd23 Gameschangers academy has brought me.
3,14,sell,"#NFT’s are 99% blind wash sales pretending to create value in order to sell it to consumers.   It’s moral hazard &amp; a systemic risk.  

Just buy #bitcoin"
4,14,sell,"The #NFT space has proven to be huge, all you need is a platform you can trust, a platform that you can feel safe buying, selling, and trading in such as #Algogems 🔥​

🌐​ Join Our $GEMS Community: https://t.co/gEufTe4gTB"
0,14,trust,"“The harder the battle the more power you accrue.

When you see someone wielding power — you should know intuitively that they’ve walked through pain. 

Never trust someone who never loses.” ~ Taylor Welch 

So much truth to this. 🔥

#NFTs #NFTCommunity #NFT"
1,14,trust,"The project has a lot of attractions so hopefully the project will be better in the future. I trust this project can successfully. 
@lusicaso @oldfame @suenick11
#BSC #nfts #SolanaNFT 
#SolanaNFTs #Solana #NFT #NFA #DYOR #SolanaGiveaways https://t.co/LzzoJPyCTC"
2,14,trust,"Crypto scam got Kim Kardashian and Floyd Maywheather sued, 
can’t trust all the celebs, 
stick to taking advice from the ones who are clearly putting in time to learn this blockchain tech and the NFT future-"
3,14,trust,"@alexpar25760807 @LeonBieber4 ratio plus, i need help recovering my hacked nft meta mask trust wallet sugar daddy only fans account #nft #NFTGiveaway #cryptocurrencies #cryptocurrency #crypto"
4,14,trust,"@WeCanShootToo @halecar2 @withFND @dgntec @theRAWdao 1. You do 2. Nothing, an NFT is just an option for collectors, make and sell your prints 3. Why would you do that? Nobody will buy your work if they don’t trust you."
0,14,eth,"DON’T BUY AN NFT UNTIL YOU READ THIS 🧵

NFT volume is at an all-time high. Every day another “blue-chip” project with 100k discord members emerges. How do you know which teams to trust, or whether to flip, hodl, or⚰👐up together your NFT? You need to understand this one thing…"
1,14,eth,"@russnft @Durk2485 @ExpansionPunks
This project has the proper ethos that anyone can stand behind, the community is built on equality/inclusion for all❤️
We are the First NFT sanctioned for MLB, many athletes will have Xpunks on there gear soon starting with @Brett_Phillips8. Come check out our DC https://t.co/krlJWILPz3"
2,14,eth,@NFTethics Y’all turned real quick from calling out scams and bad actors to click bait engagement farmers about shit not even remotely related to “nft ethics”
3,14,eth,@NFTethics @aatwts @haustwts Starting to lose trust in @NFTethics just speculating and blasting everyone just cos they feel like it. Forcing their views on how people should conduct themselves. Does not seem ethical to me. We trust @aatwts and the @haustwts family. Unfollowing @NFTethics.
4,14,eth,@Hughinosder3 @NFTethics endlich!
0,14,price,"Calling it now, Staking will be announced floor price will go directly to 3fp and listings will go down by half, then a tease of the dorm rooms that @solanamonkeyuni will drop and fp will go past 5 and we will have around 100 listings!
trust the process!
#solana #solananfts #nft https://t.co/bXwjUOTnEb"
1,14,price,"Sorry to people who kept their NFT listed 😅
My tweet triggered few sales
People checked this tweet and suddenly they realize it and bought some NFT from floor

Moral: If you hold a blue chip NFT, never list it at floor price while you are sleeping"
2,14,price,"🥳Badge has reached a partnership with Berry Data

@berry_data is a transparent community-veriﬁed price oracle on #BSC 

😎Badge and Berry Data will develop joint #NFT together https://t.co/GGf7ye7sPQ"
3,14,price,"@NFTethics If the extent of your evidence of wrongdoing is high mintprice and anon team, i dont think you should post. This is probably more usual than not at this point.
Full disclosure: i am on the whitelist for hypebears."
4,14,price,"I want to give u a heads up on a project that at first lost my trust, but has since regained it. I had some good chats with the founders/new mods. Let me do more due diligence... But put @Cronos__FC on your radar! 

BIG dip in nft price, dyor / nfa. A bit risky, so invest wisely!"
