Topic,Word,Tweets
12,community,"Changemaker #721 has found a new home with the brilliant George Gillette from LinkedIn! 🌈

Big welcome to George, thank you for supporting and joining the most diverse &amp; inclusive community in web3! 🙌🏽 https://t.co/9qRXvskqZj"
12,community,"12/ The Azuki core values could in some way not be more ironic: community first (only not the ones that were rugged), dope sh*t only (only not the copypastas that served as “learning experiences”) and trust the process (don’t ask any questions, but “trust us”). https://t.co/NUc96VO0bN"
12,nft,"NFT DROP ❤️‍🔥. 

City sights 1/1  🛸 just dropped on 
@opensea in the DIVERSE METAVERSE collection 👽

https://t.co/U1RrKBHNMc
 #NFTdrop #nftart #WomenInNFTs #NFTCommunity #neonnft https://t.co/RUU5id1bdy"
12,nft,"Rick and Morty opening a new dimension🛸 1/1 NFT listed in the DIVERSE METAVERSE collection on opensea ⚡️

https://t.co/zoN5vqFvqe

#WomeninNFTs #galaxynft #NFTs #NFTCommunity    #Metaverse #scifiart #RickandMorty https://t.co/5sAQDnrY9K"
12,nft,"NFT DROP 🔥 Regular alien crossing on Route 66

DIVERSE METAVERSE ❤️‍🔥 1/1 NFTS 👽

https://t.co/wGaTXRSWjW

#WomeninNFTs #NFTs #NFTCommunity  #NFTdrop #NFTGiveaway #PolygonNFT #aliennft https://t.co/yAmqNGvb5P"
12,nft,"NFT DROP❤️‍🔥 Follow us 1/1 NFT🚀👽 JUST dropped into the DIVERSE METAVERSE on @opensea

🔗 - https://t.co/0d9aHWRn9w

 #NFTs #NFTCommunity  #NFTdrop #NFTGiveaway #PolygonNFT #aliennft https://t.co/lbtuscE1zy"
12,nft,"We have been asked the below 8 questions and just to let you know that we have answered them extensively. @jwilliamsnft who sent us these questions has made a podcast about it.

https://t.co/CTu9CMJ6DJ https://t.co/IAOStj0Ega"
12,project,@ReeseW Welcome to NFTs Reece! I’m the founder of an NFT project @Deadfellaznft - other women and gender diverse folks in the space that I admire are @iamlirona @stephyfung @dielamaharanie @GlamBeckettArt @grelysian @NftFat @nftnofriends @cryptostacys and many more
12,project,"Dear @wizardofsoho - I see that you are tweeting a lot about others people's scams, but what about your own scammy/shady projects and behavior? Do you think that your employer or the more than 1.5 million people for which they manage pensions/health benefits would be impressed?"
12,project,"7/ Fun fact 1 – even Serena Williams’ coach of 10 years, Patrick Mouratoglou, is now an NFT/Crypto expert. He raised over a million with a project that he seems to have rugged, but he will come back in 2023 with a new coin. We can’t wait for this crypto guru to change the world. https://t.co/tMnt659PKx"
12,project,"We already mentioned earlier that there is a thriving business in selling/buying (verified) Twitter accounts with many followers. It's also very easy to buy (fake) followers to give the impression that there is demand for certain projects. 

See also:
https://t.co/qcZdz3mevY https://t.co/EjDTiNQXnJ"
12,project,"We need a non-profit advertising service that applies some level of due-diligence on the projects it promotes with standardised and transparent fees. 

All profits go to charity. 

I'd work on this for free if people are interested hmu."
12,trust,"The least trustworthy people in this space are often also the most greedy and productive ones. The majority of (slow) rugs &amp; scams are created by repeat offenders who jump from project to project. And they continue to find new victims who are new &amp; naive.

https://t.co/ElH2kNiN7t"
12,trust,"5. That analogy can be transposed to NFTs. If punks or apes go lower, I'm fine holding and actually likely to buy more. I trust the devs. When XYZ pump project goes lower in a bear mkt I'm literally fucked, because I probably won't even be able to sell it and it'll feel rly shit."
12,trust,@blawgchain @SuperRareLabs @SuperRare I'm a large holder of $RARE and I'm totally cool with it. I have my full trust in the team and for me that's the biggest reason I haven't sold and actually bought more in addition to my airdrop. I'm happy to just chill and let them take the wheel; interests aligned.
12,trust,"@jucamunga @shakkablood @HPPRSNFT You’re right, we’re all learning. It’s good to reflect on it all as we go and I appreciate the discussion! Even presale spots from other communities can feel risky as it’s almost completely utilising the trust already built in one community for something that isn’t established."
12,trust,"❓❓❓ How does TrustVibes app work?

Blockchain is becoming widely used technology for systems that require trust, and #TrustVibes applies it. So it issued Trust token, which allows creators to generate revenue in TrustVibes in multiple ways.

 #NFT #Artist #Creators #Socialapp https://t.co/F1dgjxjjq7"
13,essay,"The least trustworthy people in this space are often also the most greedy and productive ones. The majority of (slow) rugs &amp; scams are created by repeat offenders who jump from project to project. And they continue to find new victims who are new &amp; naive.

https://t.co/ElH2kNiN7t"
13,essay,"5. That analogy can be transposed to NFTs. If punks or apes go lower, I'm fine holding and actually likely to buy more. I trust the devs. When XYZ pump project goes lower in a bear mkt I'm literally fucked, because I probably won't even be able to sell it and it'll feel rly shit."
13,essay,@blawgchain @SuperRareLabs @SuperRare I'm a large holder of $RARE and I'm totally cool with it. I have my full trust in the team and for me that's the biggest reason I haven't sold and actually bought more in addition to my airdrop. I'm happy to just chill and let them take the wheel; interests aligned.
13,essay,"@jucamunga @shakkablood @HPPRSNFT You’re right, we’re all learning. It’s good to reflect on it all as we go and I appreciate the discussion! Even presale spots from other communities can feel risky as it’s almost completely utilising the trust already built in one community for something that isn’t established."
13,essay,"❓❓❓ How does TrustVibes app work?

Blockchain is becoming widely used technology for systems that require trust, and #TrustVibes applies it. So it issued Trust token, which allows creators to generate revenue in TrustVibes in multiple ways.

 #NFT #Artist #Creators #Socialapp https://t.co/F1dgjxjjq7"
13,account,"5/ We wonder what methods they used to get their IG account so quickly from 0 to 1.7 million, but as always, there is much more that doesn’t seem to have been mentioned yet. If you ever wonder why no one publicly responds to our threads, that is the reason. There is always more! https://t.co/cJoDrKc5zM"
13,account,47/ Also a TokenPay entity in Hong Kong was created (again behind a proxy) that was used to dump 2.5 million TPAY coins on the market in exchange for hundreds of valuable domain names that went to personal accounts. The value of the TPAY coin would never recover after this. https://t.co/4spkTiuvvh
13,account,"6/ It is well-known that the Big Four accountancy firms are involved in writing many governments’ tax policies that favors wealthy individuals and corporations, which are their main clients. Without some gray areas, accountants would not be able to make money. https://t.co/PXfM589uSd"
13,account,"1/4 Twitter has become the primary vehicle for scammers to get attention for their NFT project. Many of us will quite quickly be able to see whether a Twitter account belongs to scammers or not, in the same way that most people are quickly able to identify email spam."
13,account,"Just for the avoidance of doubt. The verified account @BhawanaCAN is an obvious scam promoting an ""Ape Coin airdrop"" and also the verified account of @ToddWasserman has been hacked and used for scamming.
Almost nothing is what it seems, and if it seems too good to be true, it is. https://t.co/skw6d6jnFi"
13,help,"8/9
As part of our diversity strategy:

✨Unik Fund will be launched at 50% of #UnikGals Genesis sales
✨At 100%, donating to @PMHPatUCT to help hire a maternal mental health Counselor

Buy Genesis 👉https://t.co/xbwxityelr

Your pass to 9K col &amp; #MetaverseFashio"
13,help,"8/ An example is the below person. We had a mountain of evidence, but decided to test if a warning would help. Of course he didn’t respond to our “warning”, but we received indications that he changed his behavior and became a bit more careful. https://t.co/x6IMZttMYj"
13,help,"Hey, fam! 
I have a list #DisabilityInNFT of #NFT artists w/ visible/invisible disabilities so we can celebrate &amp; support our diversity!

At 50%, we're opening #UnikGals Fund to help onboard more!

Tag artists below to add to the list &amp; who need support💜

https://t.co/GehGW9Te6s"
13,help,"20/ Many influencers &amp; artists don’t care about where the money is coming from or is going (hint: LooksRare). As long as they make money and people buy their art for enormous amounts, they are happy to say how great and beneficial NFTs are. Changing the narrative sometimes helps. https://t.co/GaDdk4UlFs"
13,help,"@0xQuit Many people are often not able to predict in advance which projects are ""going to help us build"", certainly not when the founders are undoxxed. Less or no money upfront means less incentive to scam, and almost no liquidity drain. Now it's 0% risk for founders, 100% for holders."
13,got,@Raccoonnook You got this. Trust yourself you’re amazing. 💖
13,got,"We’ve got so much planned this December with #TrustVibes.🥳 Here’s a sneak peak of what’s coming up🤫
✅Web Version of our #NFTMarketplace 
✅101 Avatar Event
✅TrustVerse V1 
✅New #Partnerships 🤝
$TRUST #Metaverse is coming… 🚀
#BinanceSmartChain #NFT https://t.co/lKpk4hmfBC"
13,got,"We’ve got a lot of new followers lately, so allow us to reintroduce ourselves 👋🏽 

We’re Take Up Space. We’re a global collective on a mission to create a world with more diverse leaders. 

Our genesis Changemaker NFT Collection is your membership pass to our community🤝 https://t.co/VwUnrGY4ox"
13,got,"12/ Some people have complained about the time when their Discord got hacked, which didn't contribute to a ""good vibe"", but this is a minor point as almost no project can say these days anymore that their Discord hasn't been hacked. https://t.co/sjNIWaYs2r"
13,got,"We’ve got so much planned this December with #TrustVibes.🥳 Here’s a sneak peak of what’s coming up🤫
✅Web Version of our #NFTMarketplace 
✅101 Avatar Event
✅TrustVerse V1 
✅New #Partnerships 🤝
$TRUST #Metaverse is coming… 🚀
#BinanceSmartChain #NFT https://t.co/lKpk4hmfBC"
13,metamask,@Raccoonnook You got this. Trust yourself you’re amazing. 💖
13,metamask,"We’ve got so much planned this December with #TrustVibes.🥳 Here’s a sneak peak of what’s coming up🤫
✅Web Version of our #NFTMarketplace 
✅101 Avatar Event
✅TrustVerse V1 
✅New #Partnerships 🤝
$TRUST #Metaverse is coming… 🚀
#BinanceSmartChain #NFT https://t.co/lKpk4hmfBC"
13,metamask,"We’ve got a lot of new followers lately, so allow us to reintroduce ourselves 👋🏽 

We’re Take Up Space. We’re a global collective on a mission to create a world with more diverse leaders. 

Our genesis Changemaker NFT Collection is your membership pass to our community🤝 https://t.co/VwUnrGY4ox"
13,metamask,"12/ Some people have complained about the time when their Discord got hacked, which didn't contribute to a ""good vibe"", but this is a minor point as almost no project can say these days anymore that their Discord hasn't been hacked. https://t.co/sjNIWaYs2r"
13,metamask,"We’ve got so much planned this December with #TrustVibes.🥳 Here’s a sneak peak of what’s coming up🤫
✅Web Version of our #NFTMarketplace 
✅101 Avatar Event
✅TrustVerse V1 
✅New #Partnerships 🤝
$TRUST #Metaverse is coming… 🚀
#BinanceSmartChain #NFT https://t.co/lKpk4hmfBC"
13,nft,"1/1 @snoopdogg NFT listed on opensea in the DIVERSE METAVERSE 💨 

https://t.co/JLjlhW3axU…

#WomeninNFTs #NFT  #NFTs #NFTCommunity    #Metaverse #artist #nftcollectors #SnoopDogg https://t.co/argOJSSVFE"
13,nft,"⚠️👅👽 DIVERSE METAVERSE NFT DROP !!! 👽👅⚠️
 
Trippy twinz in space 1/1 piece listed on @opensea

 ✍️ 0.015Eth #PolygonNFTs 

🔗https://t.co/MPqWbe1KzV
#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #nftperks https://t.co/VzJ37bXnrF"
13,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/8EzwgIczsk"
13,nft,"Gm Friends❤️
Proud to promote Diversity🙌
#TheGuardianMuses project
More 💯 #models on #opensea

#NFT #NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto
https://t.co/QiH3XoZEMn https://t.co/RXE7VKqrcg"
13,nft,"It's interesting to see that @cerealclubnft deleted the 2 tweets about the involvement of 2 high level execs from SnapChat. The same Jeff Miller also promoted HypeBears, but deleted that message.

It confirms what we were already thinking...

https://t.co/rm9RMc759r https://t.co/xyVU00CvCg"
13,trust,"2/ We contacted that person and yes. First 0.3 ETH was paid to become part of an ""alpha group"" and then an NFT had to be transferred to whitelist the address in the Discord. All complete lies of course, abusing the trust of new members of the NFT community. https://t.co/9GpMQ4PRdc"
13,trust,"5. Undeniably, the artwork of the avatar drop has been one of the “coolest” and most unique to date. Many compared BAYC to Supreme, but I think Azuki to Supreme is a much better comparison. Finally, “trust the process” implies the team knows what they’re doing."
13,trust,"20/ And he mentions that people especially trusted @NFT because of Mark Cuban’s name on the page and the blue verified account. They tried to remove his name after this scandal came out, but the screenshots were already taken. https://t.co/r1aX2fNcf9"
13,trust,You can always trust @beaniemaxi to not miss out on a good trade 🧠
13,trust,"10/ He invested in NBA Top Shot because “there's a trust authority behind these collectibles which makes it feel safer for me to invest in them."" Funny that he didn’t think that that would also apply to the “investors” in his previously abandoned projects. https://t.co/zCKpsfwaJJ"
13,hacked,"12/ Some people have complained about the time when their Discord got hacked, which didn't contribute to a ""good vibe"", but this is a minor point as almost no project can say these days anymore that their Discord hasn't been hacked. https://t.co/sjNIWaYs2r"
13,hacked,"@nnimrodd @bryanbrinkman Yes, they buy verified Twitter accounts on marketplaces and some account are also hacked (e.g. the one from a Canadian actress). https://t.co/hQ2O0iMTqK"
13,hacked,"2/2 When confronted with that, he said that his account was hacked by someone else and that he didn't have anything to do with it. In December the kind soul @Zeneca_33 already wrote a thread about him. Shame that a small minority makes us all less trustful https://t.co/EYdquGmTg4"
13,hacked,"12/ Some people have complained about the time when their Discord got hacked, which didn't contribute to a ""good vibe"", but this is a minor point as almost no project can say these days anymore that their Discord hasn't been hacked. https://t.co/sjNIWaYs2r"
13,hacked,"@nnimrodd @bryanbrinkman Yes, they buy verified Twitter accounts on marketplaces and some account are also hacked (e.g. the one from a Canadian actress). https://t.co/hQ2O0iMTqK"
13,wallet,"2/ We were alerted by other individuals that provided us with an extensive Excel spreadsheet with 24 tabs full of wallet transactions that had an overlap with the other information. Thank you @tylengyel, @rugpullfinder &amp; others for your work on this. We verified the data provided"
13,wallet,"5/ Some other insiders were “smarter” and decided to create new wallets to purchase lots of Meebits in advance of the announcement, including:
0x2efe6e9b127679f158718c1ea296f0ad9120c50a
0xb4e986dd684ae1c3d9ea3880b78b09357166ee42
0xd6e8c370cfc23948b49988efc964c2d8d7046c4e https://t.co/vXANQuLdRT"
13,wallet,"3/ Also the former Head of Marketing of TikTok, @atsignnick, knew about it, and his wallet was used to fund another wallet that bought Meebits. He seems to have been fired from TikTok earlier this year for “going rogue”. https://t.co/4s8ngqAiY7"
13,wallet,"6/ It shows that new incentive-based contracts are required. An example could be that 10% of all the mint money goes to the project founders, and 90% to a community wallet. Only after a milestone on the roadmap is met, a percentage of the money will be paid out to the founders."
13,wallet,30/ They recently had a giveaway but the wallets that they mentioned as being the winners of that giveaway were made-up wallet addresses – they don’t exist on the blockchain. https://t.co/6dO6ftTcFI
13,need,"Sometimes I just need to be alone with my Music 🎶

1/1 NFT in the DIVERSE METAVERSE 🎵

https://t.co/1F8XBncGtN

#WomeninNFTs #NFT  #NFTs #NFTCommunity    #Metaverse #artist #nftcollectors https://t.co/2qtb2b0yKn"
13,need,"Hey, fam! 
I have a list #DisabilityInNFT of #NFT artists w/ visible/invisible disabilities so we can celebrate &amp; support our diversity!

At 50%, we're opening #UnikGals Fund to help onboard more!

Tag artists below to add to the list &amp; who need support💜

https://t.co/GehGW9Te6s"
13,need,"3. I keep saying this but curse of knowledge cognitive bias is definitely steering me to be cautious; whereas this time last year being a newbie I was going gung-ho, as I would be if I was a newbie rn. 

So let's see, hopefully my caution is not needed."
13,need,"Almost every day for two weeks, a new project founder has dm’d me looking for moral support after dealing with intense harassment. We need to cultivate a culture that maintains a certain level of respect for each other as humans - mental health isn’t something you can buy. 1/"
13,need,"1/1 NFT DROP: Eye need space 👽

sometimes it's good to just switch off the world and take some time to recharge 👽

1/1 listed in the DIVERSE METAVERSE https://t.co/6SvJndXHxR

#WomenInNFTs  #NFTdrop #nftcommunity #NFTs https://t.co/vB4xkH18O1"
14,buy,"24/ Also remember that if you ever see a tweet from @jf_nft in which he asks which NFT to buy, he is likely buying it with your money that he gained via all kinds of dodgy scams. This whole space is filled with charlatans, and many are high profile names that operate in networks."
14,buy,I’m going to gift two women or gender diverse people a @CleverGirlsNFT and @sad_girls_bar each tonight so they can begin collecting/trading. Maybe you’re just starting out or have barriers to buying in. No explanations needed just drop your wallets below.
14,buy,"@NFTethics @fRiENDSiES_Ai @ChristiesInc Sorry I’m confused as to what the problem is here, doesn’t it just mean there was one buyer of all three of these? If so what is the problem exactly?"
14,buy,"23/Imagine being a billionaire and trying to rip off poor teenagers by deceiving them into buying worthless JPEGs with their only/small savings? And not taking any responsibility for it, not feeling even ashamed of it, but going on stage and pretending to be a reputable NFT guru. https://t.co/KoeIWqrdrk"
14,buy,"24/ Also remember that if you ever see a tweet from @jf_nft in which he asks which NFT to buy, he is likely buying it with your money that he gained via all kinds of dodgy scams. This whole space is filled with charlatans, and many are high profile names that operate in networks."
14,like,"All these Web3 influencers that constantly promote scam projects seem to forget that they have become the replacement of the Web2 giants that they all so dislike. 

Their behavior is however infinitely worse and opportunistic than all of BigTech together.

https://t.co/LKaxFe8ZUU"
14,like,"13/ If you are consistently showing opportunistic, selfish and unethical behavior (large amounts of wash trading, lots of TornadoCash’ing, lots of WL/minting abuse, lots of undisclosed paid ads revenue streams, etc, etc), your TRUSTH score will likely be low."
14,like,"Everyone loves decentralization until you realize that it allows some to ""abuse"" their individual freedom at the expense of the collective.

Everyone dislikes centralization until you realize that it allows many to “enjoy” the collective freedom at the expense of the individual."
14,like,I would like the donation to go to @Mermaids_Gender - an organisation that does incredible work supporting trans and gender diverse youth and their families. Thank you @alienfrens 💖
14,like,There is an unconfirmed rumor that Facebook is about to acquire @TheSandboxGame. It looks like regulation is coming sooner than later to this space... https://t.co/XiAelDoBac
14,floor,"2/ Some mentioned that we should check the purchases of proof collective, as many wallets only contains the proof collection and the floor is now 88 ETH. Wash trading is so common in so many projects these days that it's not even noteworthy anymore. https://t.co/zgVpXsxzNC"
14,floor,"DIVERSE METAVERSE 1/1s 👽💫
https://t.co/owlls3x2IC
216 items · 65 owners · 0.01 floor price 
STEP INTO MY WORLD 🤗👽🛸👾 opens up monthly airdrops for NFT holders 🪐 #PolygonNFTs 
#NFTCommunity #NFTs #womeninNFTs #trippyart #web3 #Polygon https://t.co/mfv8DI0su7"
14,floor,"0.09 floor on OpenSea! 📈🦕🦖🌋
Just 0.05 to mint... (266 still available)👇
🔗 https://t.co/AibesNcvw9

💎 Diverse &amp; inclusive!
💎 Family friendly!
💎 Safe &amp; secure minting!
💎 Active on Twitter Spaces &amp; Discord!
💎 VERIFIED #OpenSeaNFT account!

#nft #nfts #dinofam #pixelsaurus https://t.co/z7j8RALjaN"
14,floor,"Mint your PixelSaurus! 0.05 ETH + LOW GAS fees!
🔗 https://t.co/ZOGHhWQ2eV 🦕🦖

💎 Fun, family friendly, diverse &amp; inclusive #NFTs!
💎 Innovative 'choose up to 3 traits' Utility!
💎 Safe &amp; secure minting!
💎 75% already minted!
💎 #OpenSea floor = 0.08!! 🔥🔥🔥

#nft #OpenSeaNFT https://t.co/enxZbP7qJO"
14,floor,"DIVERSE METAVERSE 1/1s 👽💫
https://t.co/owlls3x2IC
216 items · 65 owners · 0.01 floor price 
STEP INTO MY WORLD 🤗👽🛸👾 opens up monthly airdrops for NFT holders 🪐 #PolygonNFTs 
#NFTCommunity #NFTs #womeninNFTs #trippyart #web3 #Polygon https://t.co/mfv8DI0su7"
14,gas,"And just like that, gas fees went back up. 😶

EXCEPT on the PixelSaurus Tri minting page, which has a super gas-saver contract! 😀

Come and be part of a fun, diverse and inclusive world!

Mint YOUR PixeSaurs👇
🔗 https://t.co/MhGyUSfkpv

#nft #nfts #nftcommunity #openseaNFT https://t.co/kO1mQonIKX"
14,gas,"🚨$TRUST DAO Update🚨, #Unifity has successfully migrated to their new domain @rarity_garden. Your staked @Trustworks_NfT tokens and earned points still remain.
Legend Farms🔗
https://t.co/8qAHZFT0ik
Orgasmic Chakra #NFTs 🔗
https://t.co/BLMp2QRwgW
#TrustVibes 🚀🔥 #BNB #BSC #ETH"
14,gas,"And just like that, gas fees went back up. 😶

EXCEPT on the PixelSaurus Tri minting page, which has a super gas-saver contract! 😀

Come and be part of a fun, diverse and inclusive world!

Mint YOUR PixeSaurs👇
🔗 https://t.co/MhGyUSfkpv

#nft #nfts #nftcommunity #openseaNFT https://t.co/kO1mQonIKX"
14,gas,"We have just 266 PixelSaurus Tri mints left! 🦕🦖
739/1005 already minted!🌋

Mint Price: 0.05 ETH (gas-saver contract)
OpenSea Floor: 0.08 ETH 😉📈

💎 Fun. Diverse. Inclusive. Committed.

Mint your PixelSaurs!👇
🔗 https://t.co/AibesNcvw9

#nft #nfts #rawr #RAWRsome #OpenSeaNFT https://t.co/bL4ePds09T"
14,gas,"GM #NFT Fam! 🦖
Reasons to mint a PixelSaurus today:

💎 Fun, family friendly, diverse &amp; inclusive #nfts!
💎 0.08 floor 🔥 0.05 mint price (gas saver)!
💎 5 x Innovative Utilities!
💎 Active in Discord &amp; #TwitterSpaces!
💎 VERIFIED #OpenSeaNFT account!

🔗 https://t.co/AibesNcvw9 https://t.co/ZqudmuenCG"
14,worth,"@BoredApe1000 @larvalabs The morality of the situation is exactly what I am questioning. Why would you sell something that you created and intend on deeming worthless? It's no different to selling a lemon. 

They should have just burnt them."
14,worth,"2/ Some mentioned that we should check the purchases of proof collective, as many wallets only contains the proof collection and the floor is now 88 ETH. Wash trading is so common in so many projects these days that it's not even noteworthy anymore. https://t.co/zgVpXsxzNC"
14,worth,"Mentorship Programme 🤝🏽

Your network is your net worth. We leveraged our IRL network to provide a pool of diverse leaders as mentors for our community to be matched with. 

The aim is to onboard more diverse folks and allow for knowledge sharing &amp; reciprocity within the space. https://t.co/UEDvI3KsIP"
14,worth,"Sharing his hypocritical views with the esteemed journalist/baker @carolineblight (LOL), the billionaire Marc Benioff (net worth US$8.4 billion), investor in @yugalabs  (via Time Ventures), co-founder/CEO of Salesforce and also the owner of Time magazine.
https://t.co/G4eKS7WRo1 https://t.co/6iYSWpDo2A"
14,worth,"@MrMuankana @larvalabs They said they are (1) ""not official Cryptopunks"", (2) ""we don't like them and we've got 1000"" and (3) ""so draw your own conclusions"". For someone reading between the lines that means basically ""worthless"". They should have released the statement before dumping them on others."
14,sell,"9/ We have received confirmation from multiple independent sources that Marc Cuban's @NFT venture offered equity to projects that had the potential to sell out. That would also explain why they received so much money from certain projects and why they did so much ""due diligence"". https://t.co/zlFX9mwfXM"
14,sell,"Imagine a scenario of huge consolidation where 1 successful/rich NFT project buys up lots of other promising and undervalued NFT projects and then, after a year, decides to sell it all to Meta/Facebook, Microsoft or any VC. From Web 3.0 to REKT 4.0. Welcome to The Metaverse 19.84"
14,sell,"We already mentioned earlier that there is a thriving business in selling/buying (verified) Twitter accounts with many followers. It's also very easy to buy (fake) followers to give the impression that there is demand for certain projects. 

See also:
https://t.co/qcZdz3mevY https://t.co/EjDTiNQXnJ"
14,sell,"33/  The first traces of Beanie online were when he was active in the TV pirating business more than 20 years ago. As the owner of https://t.co/k6MXs6qgrI, he was selling devices designed for the surreptitious interception of satellite communications. https://t.co/LSAhVIexGN"
14,sell,"5. That analogy can be transposed to NFTs. If punks or apes go lower, I'm fine holding and actually likely to buy more. I trust the devs. When XYZ pump project goes lower in a bear mkt I'm literally fucked, because I probably won't even be able to sell it and it'll feel rly shit."
14,trust,"Yes, @swipathefox rugged a project, because he didn't have any time. Should have thought about that before starting it. 
Certain (big) holders might be refunded, but the small ones, that don't have any influence, not. 

Know which NBA players not to trust.
https://t.co/ooCSHdLVYZ https://t.co/hiv3LKtELy"
14,trust,"5. That analogy can be transposed to NFTs. If punks or apes go lower, I'm fine holding and actually likely to buy more. I trust the devs. When XYZ pump project goes lower in a bear mkt I'm literally fucked, because I probably won't even be able to sell it and it'll feel rly shit."
14,trust,You can always trust @beaniemaxi to not miss out on a good trade 🧠
14,trust,"TRUSTVIBES MARKETPLACE 
Mint #NFTs, List your collection and manage your shops. 🎉
""Join our Partner Program to maximize your presence…""
Learn more at https://t.co/Os35emjGBv
#trustvibes #NFTMarketplace $TRUST #BinanceSmartChain https://t.co/Qm0AqfB68f"
14,trust,"Yes, @swipathefox rugged a project, because he didn't have any time. Should have thought about that before starting it. 
Certain (big) holders might be refunded, but the small ones, that don't have any influence, not. 

Know which NBA players not to trust.
https://t.co/ooCSHdLVYZ https://t.co/hiv3LKtELy"
14,eth,"In a completely unregulated market such as the NFT space, the most immoral and least ethical people always win. They create the ""rules"" that benefit them most. The fact that it's ""decentralized"", makes it even more difficult to see exactly what is going. 

Always remember that!"
14,eth,"@NFTethics I think I learnt about the value of decentralisation AFTER being in crypto. It opened my eyes to things that I though were just normal or okay, narratives that have been set by those that want power."
14,eth,"24/ Are there no good people? Of course, there are. The majority is good, but as we already mentioned before this space favors the least ethical and most immoral persons, and they are productive and dominant in this space. And it influences others to behave unethically as well."
14,eth,"In a completely unregulated market such as the NFT space, the most immoral and least ethical people always win. They create the ""rules"" that benefit them most. The fact that it's ""decentralized"", makes it even more difficult to see exactly what is going. 

Always remember that!"
14,eth,13/ What does this all show? That not many people or organizations in a decentralized and unregulated space are able to responsibly and ethically use the power that they have been given by others.
14,price,"1/ CerealClub that is minting today is a scam. Associated with Squiggles and having a mint price of 0.5 (via a Dutch auction going to 0.1), which worst case would net the project &gt;$11 million USD. Team is completely anonymous and https://t.co/AHW8mTkmwV"
14,price,"The behavior of @elonmusk is similar to many Web3 influencers. First FUDing Twitter by suggesting things are wrong and he might create a new social media platform. He creates leverage &amp; buys the dip. Stock price goes up &amp; he can use the platform to shill.
https://t.co/S480vCYNk8"
14,price,"If you have 0.5 ETH to invest in NFTs, you are generally far better off to spread your risks by investing that amount into 4 to 10 undervalued old(er) projects than into one new project with minting prices higher than 0.25 ETH plus gas wars. That's worse than gambling."
14,price,"This thread is worth a read - many of these scam projects are advertised via Instagram (with fake followers, paid accounts/celebrities, etc.) and the track record is not good: 4 complete rugs and 25 out of 36 projects are at or below the mint price.

https://t.co/asFIFOFxSl https://t.co/HODRXFpgTt"
14,price,"5/ There is much much more, but do note that if the price of ETH or ApeCoin is a bit volatile in the coming weeks/months, it might be that one of the VC's execs or any of their LPs are buying a couple of 9 figure houses somewhere. All for the culture of course. https://t.co/fAI79idG9z"
14,nft,"Gm one for all all for one
#TheGuardianMuses❤️
Digital painting #NFT PROJECT
More💯 #models on #opensea 
Proud to promote Diversity🙌

#NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto
https://t.co/QiH3XoZEMn https://t.co/MQ3HFSnQ8a"
14,nft,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️082
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist  #OpenSeaNFT #ArtistOnTwitter #opensea
#NFTCollection #NFTCommunity https://t.co/SyWImUr3ox via @opensea"
14,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/QskoHDpN5C"
14,nft,"Have a personal connection with your #NFT! Come mint a PixelSaurus Tri and add up to 3 traits via the same minting site / HODL the feature! 🦕🦖

Only 294 mints remain (out of 1005)!

💥 Diverse &amp; Inclusive!
💥 @OpenSea VERIFIED!

🔗 https://t.co/AibesNcvw9

#nfts #nftcommunity https://t.co/0n4CspHPak"
14,nft,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️020
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity https://t.co/oQQgAgdro8 via @opensea"
15,trust,"We were contacted by a member of the community who said they claimed the original account for us, and has since handed over the handle. 
We didn’t trust this right away due to the murkiness of the entire situation."
15,trust,"Scammers are out in full force today. Quadruple check every link. Don’t trust ANYONE, not even your wife. Don’t look anyone in the eye. Be vigilant at all times. Question everything. Protect yourself."
15,trust,You can always trust @beaniemaxi to not miss out on a good trade 🧠
15,trust,"5. That analogy can be transposed to NFTs. If punks or apes go lower, I'm fine holding and actually likely to buy more. I trust the devs. When XYZ pump project goes lower in a bear mkt I'm literally fucked, because I probably won't even be able to sell it and it'll feel rly shit."
15,trust,"Welp, trust me to have the ""rekt city"" auction end on terrible day for the market.

Current bid is 16.5ETH, ends at 5PM EST today!"
